"pitcher1","pitcher2","similarity"
"Hector Santiago","Matt Boyd",1.00419875741187
"CC Sabathia","Patrick Corbin",0.737806471880862
"Cole Hamels","Patrick Corbin",0.923826706830079
"Francisco Liriano","Patrick Corbin",0.771360469408877
"Rich Hill","Patrick Corbin",1.69963219437284
"Jaime Garcia","Patrick Corbin",1.0468257936535
"Jon Lester","Patrick Corbin",0.938973454669278
"Clayton Richard","Patrick Corbin",1.34815113849917
"David Price","Patrick Corbin",1.04235766038261
"J. A. Happ","Patrick Corbin",1.08327929694077
"Gio Gonzalez","Patrick Corbin",1.20826456956526
"Travis Wood","Patrick Corbin",1.2488918639167
"Clayton Kershaw","Patrick Corbin",1.76921532902581
"Wade Miley","Patrick Corbin",0.868667158297222
"Jose Quintana","Patrick Corbin",0.850325511209745
"Derek Holland","Patrick Corbin",0.614291914653173
"Madison Bumgarner","Patrick Corbin",0.943598633980837
"Danny Duffy","Patrick Corbin",0.708052146911594
"Matt Moore","Patrick Corbin",1.04485611313074
"Drew Pomeranz","Patrick Corbin",1.2274295842797
"Chris Sale","Patrick Corbin",0.964666876171518
"Martin Perez","Patrick Corbin",1.04587098285975
"Adam Conley","Patrick Corbin",1.30871934437926
"Mike Montgomery","Patrick Corbin",0.759279084613279
"Hyun-Jin Ryu","Patrick Corbin",1.27045455515999
"Matt Boyd","Patrick Corbin",1.01643147486378
"Patrick Corbin","Patrick Corbin",0
"Steven Matz","Patrick Corbin",1.00714975951243
"James Paxton","Patrick Corbin",1.15529527971421
"Dallas Keuchel","Patrick Corbin",1.08826041935472
"Robbie Ray","Patrick Corbin",0.839004979946664
"Eduardo Rodriguez","Patrick Corbin",1.18139024752426
"Daniel Norris","Patrick Corbin",0.981797638924232
"Blake Snell","Patrick Corbin",1.3345187626543
"Adalberto Mejia","Patrick Corbin",0.898164450159641
"Carlos Rodon","Patrick Corbin",0.806711151152101
"Kyle Freeland","Patrick Corbin",0.991143973169391
"Sean Manaea","Patrick Corbin",1.30697550002486
"Jordan Montgomery","Patrick Corbin",0.748363180986398
"Sean Newcomb","Patrick Corbin",1.0655574755258
"Ariel Miranda","Patrick Corbin",1.32360529556398
"Jason Vargas","Patrick Corbin",1.73889749384459
"Ty Blach","Patrick Corbin",1.46376158381149
"Alex Wood","Patrick Corbin",1.02903252061779
"Hector Santiago","Patrick Corbin",1.48006084114105
"CC Sabathia","Steven Matz",1.09339906506651
"Cole Hamels","Steven Matz",0.825367508695887
"Francisco Liriano","Steven Matz",0.832383970248131
"Rich Hill","Steven Matz",2.09070063073901
"Jaime Garcia","Steven Matz",0.795734587053932
"Jon Lester","Steven Matz",1.13936362226104
"Clayton Richard","Steven Matz",1.02794929844757
"David Price","Steven Matz",0.871878616934393
"J. A. Happ","Steven Matz",1.04610958990942
"Gio Gonzalez","Steven Matz",0.797980332228449
"Travis Wood","Steven Matz",1.70206068911998
"Clayton Kershaw","Steven Matz",1.91999628614428
"Wade Miley","Steven Matz",1.22971384504826
"Jose Quintana","Steven Matz",1.1012401082089
"Derek Holland","Steven Matz",1.06239450049926
"Madison Bumgarner","Steven Matz",1.2111999532152
"Danny Duffy","Steven Matz",1.19145294630281
"Matt Moore","Steven Matz",0.880619454892818
"Drew Pomeranz","Steven Matz",1.69847639111802
"Chris Sale","Steven Matz",0.871504161902325
"Martin Perez","Steven Matz",0.594968391780734
"Adam Conley","Steven Matz",1.16808924476232
"Mike Montgomery","Steven Matz",0.457189530932795
"Hyun-Jin Ryu","Steven Matz",1.23552705497472
"Matt Boyd","Steven Matz",0.878770680692227
"Patrick Corbin","Steven Matz",1.00714975951243
"Steven Matz","Steven Matz",0
"James Paxton","Steven Matz",1.14243811658094
"Dallas Keuchel","Steven Matz",1.02490518078097
"Robbie Ray","Steven Matz",1.28814649250748
"Eduardo Rodriguez","Steven Matz",1.08856242214534
"Daniel Norris","Steven Matz",1.12934312295933
"Blake Snell","Steven Matz",1.37575072283746
"Adalberto Mejia","Steven Matz",1.08921556797691
"Carlos Rodon","Steven Matz",0.881422894597827
"Kyle Freeland","Steven Matz",0.923175501083026
"Sean Manaea","Steven Matz",1.01044707172226
"Jordan Montgomery","Steven Matz",1.28178000875917
"Sean Newcomb","Steven Matz",0.946236376704829
"Ariel Miranda","Steven Matz",1.34958116748274
"Jason Vargas","Steven Matz",1.46293943635794
"Ty Blach","Steven Matz",1.16533837470585
"Alex Wood","Steven Matz",0.846483341930113
"Hector Santiago","Steven Matz",1.39244184035099
"CC Sabathia","James Paxton",1.44666963019452
"Cole Hamels","James Paxton",1.24543133578471
"Francisco Liriano","James Paxton",1.27259702206405
"Rich Hill","James Paxton",2.0165032424724
"Jaime Garcia","James Paxton",1.41791278677525
"Jon Lester","James Paxton",1.2100635553034
"Clayton Richard","James Paxton",1.77155424826161
"David Price","James Paxton",1.07698971262736
"J. A. Happ","James Paxton",1.39699390777881
"Gio Gonzalez","James Paxton",1.502629599095
"Travis Wood","James Paxton",1.58546322420714
"Clayton Kershaw","James Paxton",1.40596899907668
"Wade Miley","James Paxton",1.11222189835044
"Jose Quintana","James Paxton",1.04860411169884
"Derek Holland","James Paxton",1.25777836080334
"Madison Bumgarner","James Paxton",1.20286094263015
"Danny Duffy","James Paxton",1.13237212227226
"Matt Moore","James Paxton",1.0983269338203
"Drew Pomeranz","James Paxton",1.35302224197401
"Chris Sale","James Paxton",1.29939429801228
"Martin Perez","James Paxton",1.2602677704849
"Adam Conley","James Paxton",1.67688308874266
"Mike Montgomery","James Paxton",1.06093639027299
"Hyun-Jin Ryu","James Paxton",1.57723422140684
"Matt Boyd","James Paxton",1.35619583023559
"Patrick Corbin","James Paxton",1.15529527971421
"Steven Matz","James Paxton",1.14243811658094
"James Paxton","James Paxton",0
"Dallas Keuchel","James Paxton",1.56315512401837
"Robbie Ray","James Paxton",0.620996868110694
"Eduardo Rodriguez","James Paxton",1.39131046506947
"Daniel Norris","James Paxton",1.01505424310682
"Blake Snell","James Paxton",1.1826603479125
"Adalberto Mejia","James Paxton",1.20854152338552
"Carlos Rodon","James Paxton",1.10848789703918
"Kyle Freeland","James Paxton",1.38851855230608
"Sean Manaea","James Paxton",1.70332776694814
"Jordan Montgomery","James Paxton",1.10505074703143
"Sean Newcomb","James Paxton",0.810572898006401
"Ariel Miranda","James Paxton",1.37922278666069
"Jason Vargas","James Paxton",2.06917684042594
"Ty Blach","James Paxton",1.72477154321968
"Alex Wood","James Paxton",1.24275011471591
"Hector Santiago","James Paxton",1.59083700554742
"CC Sabathia","Dallas Keuchel",0.825511898383971
"Cole Hamels","Dallas Keuchel",1.01665878512113
"Francisco Liriano","Dallas Keuchel",1.03872346187988
"Rich Hill","Dallas Keuchel",2.01330044994408
"Jaime Garcia","Dallas Keuchel",0.801885593629718
"Jon Lester","Dallas Keuchel",1.01704169811118
"Clayton Richard","Dallas Keuchel",1.13086524685564
"David Price","Dallas Keuchel",1.28840592277867
"J. A. Happ","Dallas Keuchel",1.26737050931753
"Gio Gonzalez","Dallas Keuchel",1.1061019462095
"Travis Wood","Dallas Keuchel",1.24852971865334
"Clayton Kershaw","Dallas Keuchel",1.81723037185623
"Wade Miley","Dallas Keuchel",1.21869419208722
"Jose Quintana","Dallas Keuchel",1.16588403362256
"Derek Holland","Dallas Keuchel",1.03918834514457
"Madison Bumgarner","Dallas Keuchel",0.979034815600099
"Danny Duffy","Dallas Keuchel",1.15735148043493
"Matt Moore","Dallas Keuchel",1.18421521772467
"Drew Pomeranz","Dallas Keuchel",1.81137563476634
"Chris Sale","Dallas Keuchel",1.20013416358836
"Martin Perez","Dallas Keuchel",1.10713290759046
"Adam Conley","Dallas Keuchel",1.31172281272576
"Mike Montgomery","Dallas Keuchel",0.957508296493971
"Hyun-Jin Ryu","Dallas Keuchel",1.06196182246468
"Matt Boyd","Dallas Keuchel",0.89721593436309
"Patrick Corbin","Dallas Keuchel",1.08826041935472
"Steven Matz","Dallas Keuchel",1.02490518078097
"James Paxton","Dallas Keuchel",1.56315512401837
"Dallas Keuchel","Dallas Keuchel",0
"Robbie Ray","Dallas Keuchel",1.4396718481635
"Eduardo Rodriguez","Dallas Keuchel",1.44812427728194
"Daniel Norris","Dallas Keuchel",1.28426664937088
"Blake Snell","Dallas Keuchel",1.53916834071947
"Adalberto Mejia","Dallas Keuchel",1.23640960965156
"Carlos Rodon","Dallas Keuchel",1.12475947837046
"Kyle Freeland","Dallas Keuchel",1.13302306914364
"Sean Manaea","Dallas Keuchel",1.19792197787176
"Jordan Montgomery","Dallas Keuchel",1.23878058028571
"Sean Newcomb","Dallas Keuchel",1.43481259691182
"Ariel Miranda","Dallas Keuchel",1.61906493202652
"Jason Vargas","Dallas Keuchel",1.1230801760401
"Ty Blach","Dallas Keuchel",1.30337580182745
"Alex Wood","Dallas Keuchel",1.24618565808346
"Hector Santiago","Dallas Keuchel",1.51011612404078
"CC Sabathia","Robbie Ray",1.29784781694218
"Cole Hamels","Robbie Ray",1.19579239653739
"Francisco Liriano","Robbie Ray",1.11694098886195
"Rich Hill","Robbie Ray",1.78783405825757
"Jaime Garcia","Robbie Ray",1.38288963784934
"Jon Lester","Robbie Ray",0.987178115169612
"Clayton Richard","Robbie Ray",1.58145521700905
"David Price","Robbie Ray",1.13392188602084
"J. A. Happ","Robbie Ray",1.31924294781279
"Gio Gonzalez","Robbie Ray",1.54137694914233
"Travis Wood","Robbie Ray",1.3982916568686
"Clayton Kershaw","Robbie Ray",1.3616341024198
"Wade Miley","Robbie Ray",0.970179162255449
"Jose Quintana","Robbie Ray",1.01081882230773
"Derek Holland","Robbie Ray",0.906245029497682
"Madison Bumgarner","Robbie Ray",0.966740779394088
"Danny Duffy","Robbie Ray",0.968243089680062
"Matt Moore","Robbie Ray",1.05976507559494
"Drew Pomeranz","Robbie Ray",1.09567755555039
"Chris Sale","Robbie Ray",1.35888560038223
"Martin Perez","Robbie Ray",1.29386866988201
"Adam Conley","Robbie Ray",1.49610668720248
"Mike Montgomery","Robbie Ray",1.0523834957901
"Hyun-Jin Ryu","Robbie Ray",1.40541442104023
"Matt Boyd","Robbie Ray",1.29916825956306
"Patrick Corbin","Robbie Ray",0.839004979946664
"Steven Matz","Robbie Ray",1.28814649250748
"James Paxton","Robbie Ray",0.620996868110694
"Dallas Keuchel","Robbie Ray",1.4396718481635
"Robbie Ray","Robbie Ray",0
"Eduardo Rodriguez","Robbie Ray",1.2816992967045
"Daniel Norris","Robbie Ray",0.897229363586821
"Blake Snell","Robbie Ray",1.21048417265781
"Adalberto Mejia","Robbie Ray",1.08951666445919
"Carlos Rodon","Robbie Ray",1.04351535148933
"Kyle Freeland","Robbie Ray",1.26047442055319
"Sean Manaea","Robbie Ray",1.56274361326497
"Jordan Montgomery","Robbie Ray",0.803586833892465
"Sean Newcomb","Robbie Ray",0.855044881160091
"Ariel Miranda","Robbie Ray",1.29297296333985
"Jason Vargas","Robbie Ray",1.93369693995509
"Ty Blach","Robbie Ray",1.63088370723873
"Alex Wood","Robbie Ray",1.17159996316414
"Hector Santiago","Robbie Ray",1.54150666382471
"CC Sabathia","Eduardo Rodriguez",1.29551101956296
"Cole Hamels","Eduardo Rodriguez",0.80589890823131
"Francisco Liriano","Eduardo Rodriguez",0.733287425925206
"Rich Hill","Eduardo Rodriguez",2.6001689702151
"Jaime Garcia","Eduardo Rodriguez",1.03671577493395
"Jon Lester","Eduardo Rodriguez",1.03404205465295
"Clayton Richard","Eduardo Rodriguez",1.31138447634592
"David Price","Eduardo Rodriguez",0.707256920633659
"J. A. Happ","Eduardo Rodriguez",0.551431224123276
"Gio Gonzalez","Eduardo Rodriguez",1.45676364322271
"Travis Wood","Eduardo Rodriguez",1.29287946825703
"Clayton Kershaw","Eduardo Rodriguez",1.9804431887359
"Wade Miley","Eduardo Rodriguez",1.17443273753602
"Jose Quintana","Eduardo Rodriguez",1.34237255020751
"Derek Holland","Eduardo Rodriguez",1.13371543603492
"Madison Bumgarner","Eduardo Rodriguez",1.13789392555097
"Danny Duffy","Eduardo Rodriguez",1.06613328139374
"Matt Moore","Eduardo Rodriguez",0.854091650388062
"Drew Pomeranz","Eduardo Rodriguez",2.07072821397097
"Chris Sale","Eduardo Rodriguez",1.37899866384658
"Martin Perez","Eduardo Rodriguez",0.749223875137956
"Adam Conley","Eduardo Rodriguez",0.797433867737715
"Mike Montgomery","Eduardo Rodriguez",1.26592127009206
"Hyun-Jin Ryu","Eduardo Rodriguez",1.52198821156489
"Matt Boyd","Eduardo Rodriguez",1.01283508926256
"Patrick Corbin","Eduardo Rodriguez",1.18139024752426
"Steven Matz","Eduardo Rodriguez",1.08856242214534
"James Paxton","Eduardo Rodriguez",1.39131046506947
"Dallas Keuchel","Eduardo Rodriguez",1.44812427728194
"Robbie Ray","Eduardo Rodriguez",1.2816992967045
"Eduardo Rodriguez","Eduardo Rodriguez",0
"Daniel Norris","Eduardo Rodriguez",1.01856132163092
"Blake Snell","Eduardo Rodriguez",1.18142774834607
"Adalberto Mejia","Eduardo Rodriguez",0.738489363040967
"Carlos Rodon","Eduardo Rodriguez",0.711287754944299
"Kyle Freeland","Eduardo Rodriguez",0.750830988023587
"Sean Manaea","Eduardo Rodriguez",1.05051903267902
"Jordan Montgomery","Eduardo Rodriguez",1.31294925472689
"Sean Newcomb","Eduardo Rodriguez",1.34068322141034
"Ariel Miranda","Eduardo Rodriguez",1.01323011929046
"Jason Vargas","Eduardo Rodriguez",1.94085471669865
"Ty Blach","Eduardo Rodriguez",1.14239506931602
"Alex Wood","Eduardo Rodriguez",0.798764405968364
"Hector Santiago","Eduardo Rodriguez",0.949275472455719
"CC Sabathia","Daniel Norris",1.16710070722644
"Cole Hamels","Daniel Norris",0.954564430037479
"Francisco Liriano","Daniel Norris",0.876897614343968
"Rich Hill","Daniel Norris",2.09709319958382
"Jaime Garcia","Daniel Norris",1.05104036334415
"Jon Lester","Daniel Norris",0.814107355503816
"Clayton Richard","Daniel Norris",1.51551601326725
"David Price","Daniel Norris",0.874542593359769
"J. A. Happ","Daniel Norris",1.03035965164392
"Gio Gonzalez","Daniel Norris",1.33813134585741
"Travis Wood","Daniel Norris",1.17603165276985
"Clayton Kershaw","Daniel Norris",1.4899213223497
"Wade Miley","Daniel Norris",0.708128982747746
"Jose Quintana","Daniel Norris",1.032771903676
"Derek Holland","Daniel Norris",1.1548468538094
"Madison Bumgarner","Daniel Norris",0.975415555772455
"Danny Duffy","Daniel Norris",0.874441403667384
"Matt Moore","Daniel Norris",1.00933018095752
"Drew Pomeranz","Daniel Norris",1.37846652901001
"Chris Sale","Daniel Norris",1.26786316610057
"Martin Perez","Daniel Norris",1.08687694276611
"Adam Conley","Daniel Norris",1.40556882321895
"Mike Montgomery","Daniel Norris",1.01446895719952
"Hyun-Jin Ryu","Daniel Norris",1.29303766258067
"Matt Boyd","Daniel Norris",1.13288529045099
"Patrick Corbin","Daniel Norris",0.981797638924232
"Steven Matz","Daniel Norris",1.12934312295933
"James Paxton","Daniel Norris",1.01505424310682
"Dallas Keuchel","Daniel Norris",1.28426664937088
"Robbie Ray","Daniel Norris",0.897229363586821
"Eduardo Rodriguez","Daniel Norris",1.01856132163092
"Daniel Norris","Daniel Norris",0
"Blake Snell","Daniel Norris",0.943625005971231
"Adalberto Mejia","Daniel Norris",0.972221304792744
"Carlos Rodon","Daniel Norris",0.712550989153474
"Kyle Freeland","Daniel Norris",1.09705625463641
"Sean Manaea","Daniel Norris",1.35372542006836
"Jordan Montgomery","Daniel Norris",1.08803044838062
"Sean Newcomb","Daniel Norris",0.836575911314886
"Ariel Miranda","Daniel Norris",1.3356595993193
"Jason Vargas","Daniel Norris",1.83343801583963
"Ty Blach","Daniel Norris",1.45949296469835
"Alex Wood","Daniel Norris",1.0974433339025
"Hector Santiago","Daniel Norris",1.4046399419913
"CC Sabathia","Blake Snell",1.3354382127308
"Cole Hamels","Blake Snell",1.15200029654771
"Francisco Liriano","Blake Snell",1.2569923324811
"Rich Hill","Blake Snell",2.21755033326614
"Jaime Garcia","Blake Snell",1.20368341876407
"Jon Lester","Blake Snell",1.11264157732596
"Clayton Richard","Blake Snell",1.89074957127556
"David Price","Blake Snell",1.12122485110581
"J. A. Happ","Blake Snell",1.08262228386718
"Gio Gonzalez","Blake Snell",1.48810155124397
"Travis Wood","Blake Snell",1.00116147441395
"Clayton Kershaw","Blake Snell",1.27776594237176
"Wade Miley","Blake Snell",0.836434635807072
"Jose Quintana","Blake Snell",1.03963258084612
"Derek Holland","Blake Snell",1.37898017795168
"Madison Bumgarner","Blake Snell",1.13032083040123
"Danny Duffy","Blake Snell",0.897195287318923
"Matt Moore","Blake Snell",1.15880161787985
"Drew Pomeranz","Blake Snell",1.627398524597
"Chris Sale","Blake Snell",1.74937316622527
"Martin Perez","Blake Snell",1.15500263485639
"Adam Conley","Blake Snell",1.51160203615032
"Mike Montgomery","Blake Snell",1.4375897506592
"Hyun-Jin Ryu","Blake Snell",1.48633075222854
"Matt Boyd","Blake Snell",1.33992555267148
"Patrick Corbin","Blake Snell",1.3345187626543
"Steven Matz","Blake Snell",1.37575072283746
"James Paxton","Blake Snell",1.1826603479125
"Dallas Keuchel","Blake Snell",1.53916834071947
"Robbie Ray","Blake Snell",1.21048417265781
"Eduardo Rodriguez","Blake Snell",1.18142774834607
"Daniel Norris","Blake Snell",0.943625005971231
"Blake Snell","Blake Snell",0
"Adalberto Mejia","Blake Snell",0.925406448426167
"Carlos Rodon","Blake Snell",0.984875248997581
"Kyle Freeland","Blake Snell",1.34859590454889
"Sean Manaea","Blake Snell",1.70125195081512
"Jordan Montgomery","Blake Snell",0.985528284255987
"Sean Newcomb","Blake Snell",1.07167936206034
"Ariel Miranda","Blake Snell",1.2380556939021
"Jason Vargas","Blake Snell",1.89396354937969
"Ty Blach","Blake Snell",1.5169035702607
"Alex Wood","Blake Snell",1.27336496496274
"Hector Santiago","Blake Snell",1.22519252494273
"CC Sabathia","Adalberto Mejia",0.951426818398095
"Cole Hamels","Adalberto Mejia",0.834702678242518
"Francisco Liriano","Adalberto Mejia",0.667820897592493
"Rich Hill","Adalberto Mejia",2.18058195479777
"Jaime Garcia","Adalberto Mejia",1.0269175894301
"Jon Lester","Adalberto Mejia",0.998901510756418
"Clayton Richard","Adalberto Mejia",1.45222986284665
"David Price","Adalberto Mejia",0.787529673200918
"J. A. Happ","Adalberto Mejia",0.749961989894522
"Gio Gonzalez","Adalberto Mejia",1.13122199626246
"Travis Wood","Adalberto Mejia",1.05766043382354
"Clayton Kershaw","Adalberto Mejia",1.80127472387218
"Wade Miley","Adalberto Mejia",0.746539279178106
"Jose Quintana","Adalberto Mejia",0.924371385229036
"Derek Holland","Adalberto Mejia",0.908392905468822
"Madison Bumgarner","Adalberto Mejia",1.0212787451273
"Danny Duffy","Adalberto Mejia",0.658339753437197
"Matt Moore","Adalberto Mejia",0.725946224637709
"Drew Pomeranz","Adalberto Mejia",1.76238697406436
"Chris Sale","Adalberto Mejia",1.29170573946801
"Martin Perez","Adalberto Mejia",0.839359049519488
"Adam Conley","Adalberto Mejia",0.841136721754412
"Mike Montgomery","Adalberto Mejia",1.13388736831355
"Hyun-Jin Ryu","Adalberto Mejia",1.2142788980334
"Matt Boyd","Adalberto Mejia",0.833062257071797
"Patrick Corbin","Adalberto Mejia",0.898164450159641
"Steven Matz","Adalberto Mejia",1.08921556797691
"James Paxton","Adalberto Mejia",1.20854152338552
"Dallas Keuchel","Adalberto Mejia",1.23640960965156
"Robbie Ray","Adalberto Mejia",1.08951666445919
"Eduardo Rodriguez","Adalberto Mejia",0.738489363040967
"Daniel Norris","Adalberto Mejia",0.972221304792744
"Blake Snell","Adalberto Mejia",0.925406448426167
"Adalberto Mejia","Adalberto Mejia",0
"Carlos Rodon","Adalberto Mejia",0.601721675795937
"Kyle Freeland","Adalberto Mejia",0.85092078197321
"Sean Manaea","Adalberto Mejia",1.26518450330032
"Jordan Montgomery","Adalberto Mejia",0.834799668960407
"Sean Newcomb","Adalberto Mejia",0.986236805287957
"Ariel Miranda","Adalberto Mejia",0.704531573337422
"Jason Vargas","Adalberto Mejia",1.67190925312599
"Ty Blach","Adalberto Mejia",1.13553297257838
"Alex Wood","Adalberto Mejia",0.712456871527933
"Hector Santiago","Adalberto Mejia",0.911690820908763
"CC Sabathia","Carlos Rodon",0.902666852504673
"Cole Hamels","Carlos Rodon",0.902271088448095
"Francisco Liriano","Carlos Rodon",0.657538583614496
"Rich Hill","Carlos Rodon",2.24973057570925
"Jaime Garcia","Carlos Rodon",0.881692097162156
"Jon Lester","Carlos Rodon",0.945862618747162
"Clayton Richard","Carlos Rodon",1.3281433104853
"David Price","Carlos Rodon",0.700606255665936
"J. A. Happ","Carlos Rodon",0.824227756055103
"Gio Gonzalez","Carlos Rodon",1.1860752037817
"Travis Wood","Carlos Rodon",1.14167234161141
"Clayton Kershaw","Carlos Rodon",1.78331051735045
"Wade Miley","Carlos Rodon",0.932630803149445
"Jose Quintana","Carlos Rodon",0.916231360667327
"Derek Holland","Carlos Rodon",0.998274085348711
"Madison Bumgarner","Carlos Rodon",0.975049754937886
"Danny Duffy","Carlos Rodon",0.703257456849051
"Matt Moore","Carlos Rodon",0.856226550560769
"Drew Pomeranz","Carlos Rodon",1.69248525468691
"Chris Sale","Carlos Rodon",1.19583701035584
"Martin Perez","Carlos Rodon",0.834173668975137
"Adam Conley","Carlos Rodon",1.12873479743095
"Mike Montgomery","Carlos Rodon",0.958159403055808
"Hyun-Jin Ryu","Carlos Rodon",1.38404051508063
"Matt Boyd","Carlos Rodon",0.958047245656116
"Patrick Corbin","Carlos Rodon",0.806711151152101
"Steven Matz","Carlos Rodon",0.881422894597827
"James Paxton","Carlos Rodon",1.10848789703918
"Dallas Keuchel","Carlos Rodon",1.12475947837046
"Robbie Ray","Carlos Rodon",1.04351535148933
"Eduardo Rodriguez","Carlos Rodon",0.711287754944299
"Daniel Norris","Carlos Rodon",0.712550989153474
"Blake Snell","Carlos Rodon",0.984875248997581
"Adalberto Mejia","Carlos Rodon",0.601721675795937
"Carlos Rodon","Carlos Rodon",0
"Kyle Freeland","Carlos Rodon",0.764280838825885
"Sean Manaea","Carlos Rodon",1.22716700297983
"Jordan Montgomery","Carlos Rodon",1.05284818357899
"Sean Newcomb","Carlos Rodon",0.932645464141931
"Ariel Miranda","Carlos Rodon",1.10533839427064
"Jason Vargas","Carlos Rodon",1.80659331163224
"Ty Blach","Carlos Rodon",1.38500805687257
"Alex Wood","Carlos Rodon",0.764991483009361
"Hector Santiago","Carlos Rodon",1.27980794606028
"CC Sabathia","Kyle Freeland",1.10880757137658
"Cole Hamels","Kyle Freeland",0.856744513327973
"Francisco Liriano","Kyle Freeland",0.499402712437469
"Rich Hill","Kyle Freeland",2.48844316066376
"Jaime Garcia","Kyle Freeland",0.885528531329303
"Jon Lester","Kyle Freeland",1.04938809925214
"Clayton Richard","Kyle Freeland",0.995112307971049
"David Price","Kyle Freeland",0.736107031770484
"J. A. Happ","Kyle Freeland",0.69864428206654
"Gio Gonzalez","Kyle Freeland",1.34669173188644
"Travis Wood","Kyle Freeland",1.33225024303381
"Clayton Kershaw","Kyle Freeland",1.99874975722807
"Wade Miley","Kyle Freeland",1.14661747993116
"Jose Quintana","Kyle Freeland",1.27871555347378
"Derek Holland","Kyle Freeland",0.985699240336448
"Madison Bumgarner","Kyle Freeland",1.15874122813991
"Danny Duffy","Kyle Freeland",1.14799757166143
"Matt Moore","Kyle Freeland",1.07329766211978
"Drew Pomeranz","Kyle Freeland",1.98354471730112
"Chris Sale","Kyle Freeland",1.23757872697568
"Martin Perez","Kyle Freeland",0.760049298260314
"Adam Conley","Kyle Freeland",0.927582046697827
"Mike Montgomery","Kyle Freeland",1.08049175198618
"Hyun-Jin Ryu","Kyle Freeland",1.55438371022016
"Matt Boyd","Kyle Freeland",1.02242858340176
"Patrick Corbin","Kyle Freeland",0.991143973169391
"Steven Matz","Kyle Freeland",0.923175501083026
"James Paxton","Kyle Freeland",1.38851855230608
"Dallas Keuchel","Kyle Freeland",1.13302306914364
"Robbie Ray","Kyle Freeland",1.26047442055319
"Eduardo Rodriguez","Kyle Freeland",0.750830988023587
"Daniel Norris","Kyle Freeland",1.09705625463641
"Blake Snell","Kyle Freeland",1.34859590454889
"Adalberto Mejia","Kyle Freeland",0.85092078197321
"Carlos Rodon","Kyle Freeland",0.764280838825885
"Kyle Freeland","Kyle Freeland",0
"Sean Manaea","Kyle Freeland",0.975891569368115
"Jordan Montgomery","Kyle Freeland",1.32069622709038
"Sean Newcomb","Kyle Freeland",1.40214102158516
"Ariel Miranda","Kyle Freeland",1.18409539232504
"Jason Vargas","Kyle Freeland",1.86268694348573
"Ty Blach","Kyle Freeland",1.35333569850677
"Alex Wood","Kyle Freeland",0.879966265417776
"Hector Santiago","Kyle Freeland",1.39444057463969
"CC Sabathia","Sean Manaea",1.3910986789522
"Cole Hamels","Sean Manaea",0.891919121159131
"Francisco Liriano","Sean Manaea",0.978298548527161
"Rich Hill","Sean Manaea",2.66409558876845
"Jaime Garcia","Sean Manaea",1.02305868298601
"Jon Lester","Sean Manaea",1.34809423253404
"Clayton Richard","Sean Manaea",0.702054546163245
"David Price","Sean Manaea",1.14596921198062
"J. A. Happ","Sean Manaea",1.04950403756187
"Gio Gonzalez","Sean Manaea",1.39475700729574
"Travis Wood","Sean Manaea",1.73584992852176
"Clayton Kershaw","Sean Manaea",2.20697534822407
"Wade Miley","Sean Manaea",1.53585201504506
"Jose Quintana","Sean Manaea",1.65311260782442
"Derek Holland","Sean Manaea",1.24865392718751
"Madison Bumgarner","Sean Manaea",1.3954295445398
"Danny Duffy","Sean Manaea",1.38895539366138
"Matt Moore","Sean Manaea",1.03450954249162
"Drew Pomeranz","Sean Manaea",2.22253569309196
"Chris Sale","Sean Manaea",1.32301666818466
"Martin Perez","Sean Manaea",0.811627620059902
"Adam Conley","Sean Manaea",0.90830278284125
"Mike Montgomery","Sean Manaea",1.15524100957515
"Hyun-Jin Ryu","Sean Manaea",1.4227903642106
"Matt Boyd","Sean Manaea",1.03696077650119
"Patrick Corbin","Sean Manaea",1.30697550002486
"Steven Matz","Sean Manaea",1.01044707172226
"James Paxton","Sean Manaea",1.70332776694814
"Dallas Keuchel","Sean Manaea",1.19792197787176
"Robbie Ray","Sean Manaea",1.56274361326497
"Eduardo Rodriguez","Sean Manaea",1.05051903267902
"Daniel Norris","Sean Manaea",1.35372542006836
"Blake Snell","Sean Manaea",1.70125195081512
"Adalberto Mejia","Sean Manaea",1.26518450330032
"Carlos Rodon","Sean Manaea",1.22716700297983
"Kyle Freeland","Sean Manaea",0.975891569368115
"Sean Manaea","Sean Manaea",0
"Jordan Montgomery","Sean Manaea",1.45919989745233
"Sean Newcomb","Sean Manaea",1.72042051167694
"Ariel Miranda","Sean Manaea",1.42346538893534
"Jason Vargas","Sean Manaea",1.60884101942695
"Ty Blach","Sean Manaea",0.915152597080134
"Alex Wood","Sean Manaea",0.938024472422575
"Hector Santiago","Sean Manaea",1.30481016251005
"CC Sabathia","Jordan Montgomery",0.983549358002589
"Cole Hamels","Jordan Montgomery",1.00548391114069
"Francisco Liriano","Jordan Montgomery",1.07912564964282
"Rich Hill","Jordan Montgomery",1.66690529977949
"Jaime Garcia","Jordan Montgomery",1.20922566373654
"Jon Lester","Jordan Montgomery",0.951308186933353
"Clayton Richard","Jordan Montgomery",1.58149506314086
"David Price","Jordan Montgomery",1.23552614464666
"J. A. Happ","Jordan Montgomery",1.25347788139261
"Gio Gonzalez","Jordan Montgomery",1.21391109096633
"Travis Wood","Jordan Montgomery",1.06456842521962
"Clayton Kershaw","Jordan Montgomery",1.46413449638841
"Wade Miley","Jordan Montgomery",0.680154402045579
"Jose Quintana","Jordan Montgomery",0.864916443071709
