"pitcher1","pitcher2","similarity"
"Jesse Hahn","Wily Peralta",1.49128661988571
"Zach Davies","Wily Peralta",1.86542216217646
"Scott Feldman","Wily Peralta",1.56286805704718
"Mike Leake","Wily Peralta",1.623971119059
"Trevor Cahill","Wily Peralta",1.76524957646028
"Kendall Graveman","Wily Peralta",1.48720034905007
"Jake Arrieta","Wily Peralta",1.34360721748625
"Joe Ross","Wily Peralta",0.961219362306441
"Mike Pelfrey","Wily Peralta",1.77113257680681
"Bartolo Colon","Yu Darvish",2.27968828205696
"Bronson Arroyo","Yu Darvish",2.34690262495332
"R. A. Dickey","Yu Darvish",2.46119470035043
"John Lackey","Yu Darvish",1.0523024957141
"Adam Wainwright","Yu Darvish",1.22076927702543
"Zack Greinke","Yu Darvish",1.11482280885434
"Ervin Santana","Yu Darvish",1.28542465326144
"Matt Cain","Yu Darvish",1.45141156807585
"Felix Hernandez","Yu Darvish",1.41546340655896
"Yusmeiro Petit","Yu Darvish",1.53980154464959
"Justin Verlander","Yu Darvish",1.13864334547287
"Ubaldo Jimenez","Yu Darvish",1.77919435577768
"Jason Hammel","Yu Darvish",0.938217061851677
"Anibal Sanchez","Yu Darvish",1.49652801901559
"Brandon McCarthy","Yu Darvish",0.892371711867224
"Ricky Nolasco","Yu Darvish",1.36337993295725
"Jesse Chavez","Yu Darvish",1.33058408979135
"Corey Kluber","Yu Darvish",0.96077496247945
"James Shields","Yu Darvish",1.32005463835543
"Carlos Torres","Yu Darvish",1.24903531535129
"Edinson Volquez","Yu Darvish",1.86291311917841
"Charlie Morton","Yu Darvish",1.40523846658025
"Yovani Gallardo","Yu Darvish",1.12851529637822
"Ian Kennedy","Yu Darvish",1.51681868169355
"Max Scherzer","Yu Darvish",1.09969267980874
"Miguel Gonzalez","Yu Darvish",1.33192193551119
"Johnny Cueto","Yu Darvish",1.79230339078487
"Lance Lynn","Yu Darvish",1.66549969227969
"Josh Tomlin","Yu Darvish",1.43685400623546
"Marco Estrada","Yu Darvish",2.39602803302044
"Ivan Nova","Yu Darvish",1.76732480850583
"Jhoulys Chacin","Yu Darvish",1.28569623395115
"Carlos Carrasco","Yu Darvish",1.30123000461087
"Jeremy Hellickson","Yu Darvish",2.00408249037753
"Andrew Cashner","Yu Darvish",1.73988633416403
"Craig Stammen","Yu Darvish",1.45667255224363
"Matt Garza","Yu Darvish",1.02505425948182
"J. C. Ramirez","Yu Darvish",0.973709157630557
"Michael Pineda","Yu Darvish",1.10255509489959
"Chris Tillman","Yu Darvish",1.32210045265021
"Chris Archer","Yu Darvish",0.999027080383851
"Kyle Gibson","Yu Darvish",1.4711786929075
"Alex Cobb","Yu Darvish",1.42658657874961
"Jeff Samardzija","Yu Darvish",1.3215997711324
"Chase Anderson","Yu Darvish",1.47962741178522
"Brad Peacock","Yu Darvish",1.00962737855907
"Wily Peralta","Yu Darvish",1.12967683141147
"Yu Darvish","Yu Darvish",0
"Danny Salazar","Yu Darvish",1.98492683959587
"Matt Harvey","Yu Darvish",1.55016105533991
"Jimmy Nelson","Yu Darvish",0.984029893030791
"Rick Porcello","Yu Darvish",1.37058598618023
"Jordan Zimmermann","Yu Darvish",0.938261361225267
"Julio Teheran","Yu Darvish",1.3147707058445
"Matt Shoemaker","Yu Darvish",1.99691699602627
"Tim Adleman","Yu Darvish",1.7786158406495
"Erasmo Ramirez","Yu Darvish",1.93292184737437
"Tyler Chatwood","Yu Darvish",1.1934905709235
"Gerrit Cole","Yu Darvish",1.40667530319809
"Sonny Gray","Yu Darvish",1.06463713963069
"Kyle Hendricks","Yu Darvish",2.24347014728977
"Tom Koehler","Yu Darvish",0.909600213199368
"Alex Meyer","Yu Darvish",1.11297775196885
"Jake Odorizzi","Yu Darvish",1.85021250200263
"Tanner Roark","Yu Darvish",1.28992964071167
"Stephen Strasburg","Yu Darvish",1.17919573262724
"Trevor Bauer","Yu Darvish",0.993908387626377
"Michael Lorenzen","Yu Darvish",1.20573428534573
"Masahiro Tanaka","Yu Darvish",1.27736501361605
"Zach Wheeler","Yu Darvish",1.06503706388355
"Jose Urena","Yu Darvish",1.76806129451921
"Mike Fiers","Yu Darvish",1.6738313762254
"Mychal Givens","Yu Darvish",1.60440070288338
"Ryan Tepera","Yu Darvish",1.14257584005796
"Dan Straily","Yu Darvish",1.63004967194771
"Marcus Stroman","Yu Darvish",1.26100965135686
"Parker Bridwell","Yu Darvish",1.14612114782804
"Mike Foltynewicz","Yu Darvish",0.996924265093267
"Kevin Gausman","Yu Darvish",2.01265967399095
"Jon Gray","Yu Darvish",1.0118665210501
"Jameson Taillon","Yu Darvish",1.29973627903474
"Vince Velasquez","Yu Darvish",1.22055448097427
"Taijuan Walker","Yu Darvish",1.09741267213568
"Trevor Williams","Yu Darvish",1.68438987285737
"Carlos Martinez","Yu Darvish",1.65231208467283
"Jacob deGrom","Yu Darvish",1.16152010818466
"Jerad Eickhoff","Yu Darvish",1.1022734194812
"Nick Pivetta","Yu Darvish",0.966582846615509
"Dylan Bundy","Yu Darvish",1.19150431782095
"Mike Clevinger","Yu Darvish",1.10961312479904
"Jharel Cotton","Yu Darvish",1.76863745154972
"Michael Fulmer","Yu Darvish",1.81452688510848
"Daniel Gossett","Yu Darvish",1.03870297340045
"Joe Musgrove","Yu Darvish",0.909437951478615
"Aaron Nola","Yu Darvish",1.45037012909018
"Luis Perdomo","Yu Darvish",1.63002178802764
"Rafael Montero","Yu Darvish",1.34621040333813
"Jacob Faria","Yu Darvish",1.56151745413671
"Robert Gsellman","Yu Darvish",1.69725059014538
"Nick Martinez","Yu Darvish",1.46764567883868
"Joe Biagini","Yu Darvish",1.32715084504165
"Seth Lugo","Yu Darvish",1.41757305251913
"Corey Knebel","Yu Darvish",1.34406232247956
"Michael Wacha","Yu Darvish",1.32970515485357
"German Marquez","Yu Darvish",0.974028611765633
"Lance McCullers","Yu Darvish",1.3037333503611
"Jose Berrios","Yu Darvish",1.0926165883154
"Luis Castillo","Yu Darvish",2.09714542395642
"Antonio Senzatela","Yu Darvish",1.16080572199863
"Luis Severino","Yu Darvish",1.25861264413193
"Kenta Maeda","Yu Darvish",1.15646298760611
"Chad Kuhl","Yu Darvish",1.59096589151499
"Zack Godley","Yu Darvish",1.29514453030675
"Austin Pruitt","Yu Darvish",1.01278046370842
"Jeff Hoffman","Yu Darvish",1.12613987473229
"Dinelson Lamet","Yu Darvish",0.96016941117081
"Jesse Hahn","Yu Darvish",1.44642209776688
"Zach Davies","Yu Darvish",1.85009265301529
"Scott Feldman","Yu Darvish",1.21331565456253
"Mike Leake","Yu Darvish",1.59389695341872
"Trevor Cahill","Yu Darvish",1.63611078191931
"Kendall Graveman","Yu Darvish",2.05015688851407
"Jake Arrieta","Yu Darvish",1.38084845655912
"Joe Ross","Yu Darvish",1.47463840368831
"Mike Pelfrey","Yu Darvish",1.74298612328516
"Bartolo Colon","Danny Salazar",1.29742643370857
"Bronson Arroyo","Danny Salazar",2.64659719171056
"R. A. Dickey","Danny Salazar",2.66380414533158
"John Lackey","Danny Salazar",1.55397401139872
"Adam Wainwright","Danny Salazar",2.35480681159633
"Zack Greinke","Danny Salazar",1.51961983819016
"Ervin Santana","Danny Salazar",1.48970428696178
"Matt Cain","Danny Salazar",1.6565126338143
"Felix Hernandez","Danny Salazar",1.246563730855
"Yusmeiro Petit","Danny Salazar",1.62913907506986
"Justin Verlander","Danny Salazar",1.42437216661562
"Ubaldo Jimenez","Danny Salazar",0.985123997527052
"Jason Hammel","Danny Salazar",1.72812791015234
"Anibal Sanchez","Danny Salazar",1.2599498193166
"Brandon McCarthy","Danny Salazar",1.51082716176096
"Ricky Nolasco","Danny Salazar",1.68707660346174
"Jesse Chavez","Danny Salazar",1.17651501261628
"Corey Kluber","Danny Salazar",1.53476262442561
"James Shields","Danny Salazar",1.69203948386277
"Carlos Torres","Danny Salazar",1.45315328463139
"Edinson Volquez","Danny Salazar",0.733823969474723
"Charlie Morton","Danny Salazar",1.83488818720111
"Yovani Gallardo","Danny Salazar",1.36275174117106
"Ian Kennedy","Danny Salazar",1.14513174853362
"Max Scherzer","Danny Salazar",1.19158589557137
"Miguel Gonzalez","Danny Salazar",1.3863862086024
"Johnny Cueto","Danny Salazar",1.07518888005442
"Lance Lynn","Danny Salazar",0.788555312466033
"Josh Tomlin","Danny Salazar",1.92889462439542
"Marco Estrada","Danny Salazar",1.60128597819049
"Ivan Nova","Danny Salazar",1.0564480374437
"Jhoulys Chacin","Danny Salazar",1.70392496334595
"Carlos Carrasco","Danny Salazar",1.03645342402066
"Jeremy Hellickson","Danny Salazar",1.21789655928558
"Andrew Cashner","Danny Salazar",0.721933133091894
"Craig Stammen","Danny Salazar",1.26231862977926
"Matt Garza","Danny Salazar",1.5484383111273
"J. C. Ramirez","Danny Salazar",1.76802114181088
"Michael Pineda","Danny Salazar",1.39591362677398
"Chris Tillman","Danny Salazar",1.29851355549952
"Chris Archer","Danny Salazar",1.63774087453039
"Kyle Gibson","Danny Salazar",1.02396617113135
"Alex Cobb","Danny Salazar",1.6692645139684
"Jeff Samardzija","Danny Salazar",1.03082563674287
"Chase Anderson","Danny Salazar",1.18347413467642
"Brad Peacock","Danny Salazar",1.73449697380854
"Wily Peralta","Danny Salazar",1.5277962274895
"Yu Darvish","Danny Salazar",1.98492683959587
"Danny Salazar","Danny Salazar",0
"Matt Harvey","Danny Salazar",0.851761683016904
"Jimmy Nelson","Danny Salazar",1.32222734097823
"Rick Porcello","Danny Salazar",1.37795317782654
"Jordan Zimmermann","Danny Salazar",1.35541276306334
"Julio Teheran","Danny Salazar",1.28019420123449
"Matt Shoemaker","Danny Salazar",0.791332107648335
"Tim Adleman","Danny Salazar",1.16966950841311
"Erasmo Ramirez","Danny Salazar",0.986765585042771
"Tyler Chatwood","Danny Salazar",1.27686560543957
"Gerrit Cole","Danny Salazar",1.04343202600872
"Sonny Gray","Danny Salazar",1.39115256479291
"Kyle Hendricks","Danny Salazar",1.71922881150219
"Tom Koehler","Danny Salazar",1.72267541023955
"Alex Meyer","Danny Salazar",1.66326252372872
"Jake Odorizzi","Danny Salazar",0.893228687712796
"Tanner Roark","Danny Salazar",1.28927371648944
"Stephen Strasburg","Danny Salazar",1.15966246405254
"Trevor Bauer","Danny Salazar",1.82803430019374
"Michael Lorenzen","Danny Salazar",1.36410025809929
"Masahiro Tanaka","Danny Salazar",1.28036027160029
"Zach Wheeler","Danny Salazar",1.28915948343393
"Jose Urena","Danny Salazar",0.891156601658414
"Mike Fiers","Danny Salazar",1.61954960446367
"Mychal Givens","Danny Salazar",1.05049419976423
"Ryan Tepera","Danny Salazar",1.41908333299189
"Dan Straily","Danny Salazar",1.31045888155882
"Marcus Stroman","Danny Salazar",1.53076898530428
"Parker Bridwell","Danny Salazar",1.23262900686211
"Mike Foltynewicz","Danny Salazar",1.34293071907199
"Kevin Gausman","Danny Salazar",0.610193736117614
"Jon Gray","Danny Salazar",1.43277130473203
"Jameson Taillon","Danny Salazar",1.28336853799429
"Vince Velasquez","Danny Salazar",1.24415548803104
"Taijuan Walker","Danny Salazar",1.10780530735835
"Trevor Williams","Danny Salazar",0.83955267279088
"Carlos Martinez","Danny Salazar",1.17422574568936
"Jacob deGrom","Danny Salazar",1.07827964141661
"Jerad Eickhoff","Danny Salazar",2.06492966148302
"Nick Pivetta","Danny Salazar",1.49306226395366
"Dylan Bundy","Danny Salazar",1.47020162673666
"Mike Clevinger","Danny Salazar",1.33683287347209
"Jharel Cotton","Danny Salazar",1.1294665007803
"Michael Fulmer","Danny Salazar",0.722558643650456
"Daniel Gossett","Danny Salazar",1.62828356103023
"Joe Musgrove","Danny Salazar",1.56056906938048
"Aaron Nola","Danny Salazar",1.64925217148488
"Luis Perdomo","Danny Salazar",1.37130888089395
"Rafael Montero","Danny Salazar",0.963250927103113
"Jacob Faria","Danny Salazar",1.45867702197319
"Robert Gsellman","Danny Salazar",0.916127529349074
"Nick Martinez","Danny Salazar",1.05652894471105
"Joe Biagini","Danny Salazar",1.3263037578929
"Seth Lugo","Danny Salazar",1.40875897900291
"Corey Knebel","Danny Salazar",1.93139890026059
"Michael Wacha","Danny Salazar",1.08687016777117
"German Marquez","Danny Salazar",1.39236559200927
"Lance McCullers","Danny Salazar",1.94836582769938
"Jose Berrios","Danny Salazar",1.35732750642884
"Luis Castillo","Danny Salazar",0.595913154728537
"Antonio Senzatela","Danny Salazar",1.37212969475635
"Luis Severino","Danny Salazar",1.4738306400634
"Kenta Maeda","Danny Salazar",1.60964246603831
"Chad Kuhl","Danny Salazar",0.853766588965586
"Zack Godley","Danny Salazar",1.66403084286325
"Austin Pruitt","Danny Salazar",1.49544267237873
"Jeff Hoffman","Danny Salazar",1.40018801296369
"Dinelson Lamet","Danny Salazar",1.47507391239488
"Jesse Hahn","Danny Salazar",1.41444732873743
"Zach Davies","Danny Salazar",1.46386896270057
"Scott Feldman","Danny Salazar",1.89219872243171
"Mike Leake","Danny Salazar",1.33663520225707
"Trevor Cahill","Danny Salazar",1.5814667101841
"Kendall Graveman","Danny Salazar",0.982405991475877
"Jake Arrieta","Danny Salazar",1.17148909461131
"Joe Ross","Danny Salazar",1.26417919589238
"Mike Pelfrey","Danny Salazar",1.60346578753651
"Bartolo Colon","Matt Harvey",1.29571896331372
"Bronson Arroyo","Matt Harvey",2.47170576782599
"R. A. Dickey","Matt Harvey",2.46945069851862
"John Lackey","Matt Harvey",1.11571365722589
"Adam Wainwright","Matt Harvey",2.00050103993393
"Zack Greinke","Matt Harvey",1.25558998450599
"Ervin Santana","Matt Harvey",0.997833277883167
"Matt Cain","Matt Harvey",1.37722294081047
"Felix Hernandez","Matt Harvey",1.27572175499637
"Yusmeiro Petit","Matt Harvey",1.32287519955083
"Justin Verlander","Matt Harvey",0.955523603151493
"Ubaldo Jimenez","Matt Harvey",0.987602663556064
"Jason Hammel","Matt Harvey",1.23604918169828
"Anibal Sanchez","Matt Harvey",1.00761761105168
"Brandon McCarthy","Matt Harvey",1.18387851184123
"Ricky Nolasco","Matt Harvey",1.40345516235847
"Jesse Chavez","Matt Harvey",0.913475783745663
"Corey Kluber","Matt Harvey",1.11534526289217
"James Shields","Matt Harvey",1.38539173391762
"Carlos Torres","Matt Harvey",1.2685972766116
"Edinson Volquez","Matt Harvey",1.11589116197201
"Charlie Morton","Matt Harvey",1.56800355757972
"Yovani Gallardo","Matt Harvey",0.912221874318622
"Ian Kennedy","Matt Harvey",0.711121935321752
"Max Scherzer","Matt Harvey",0.727773011630082
"Miguel Gonzalez","Matt Harvey",0.94661696207453
"Johnny Cueto","Matt Harvey",0.812061520995897
"Lance Lynn","Matt Harvey",0.755783177513292
"Josh Tomlin","Matt Harvey",1.60974253007916
"Marco Estrada","Matt Harvey",1.65061922318222
"Ivan Nova","Matt Harvey",0.895507609808424
"Jhoulys Chacin","Matt Harvey",1.32935250857506
"Carlos Carrasco","Matt Harvey",0.75576309013009
"Jeremy Hellickson","Matt Harvey",1.27920983213077
"Andrew Cashner","Matt Harvey",0.59447076405669
"Craig Stammen","Matt Harvey",0.915944223279981
"Matt Garza","Matt Harvey",1.06429521282134
"J. C. Ramirez","Matt Harvey",1.42969461684885
"Michael Pineda","Matt Harvey",0.931337301157914
"Chris Tillman","Matt Harvey",0.886823871834225
"Chris Archer","Matt Harvey",1.17780367881007
"Kyle Gibson","Matt Harvey",0.707065130576639
"Alex Cobb","Matt Harvey",1.27261206886804
"Jeff Samardzija","Matt Harvey",0.583171665309848
"Chase Anderson","Matt Harvey",0.775581410991485
"Brad Peacock","Matt Harvey",1.36393482472317
"Wily Peralta","Matt Harvey",1.01834651675948
"Yu Darvish","Matt Harvey",1.55016105533991
"Danny Salazar","Matt Harvey",0.851761683016904
"Matt Harvey","Matt Harvey",0
"Jimmy Nelson","Matt Harvey",0.929772778046452
"Rick Porcello","Matt Harvey",0.983597604125647
"Jordan Zimmermann","Matt Harvey",0.867687143813967
"Julio Teheran","Matt Harvey",0.958895455063568
"Matt Shoemaker","Matt Harvey",1.01661572046506
"Tim Adleman","Matt Harvey",1.15216609907192
"Erasmo Ramirez","Matt Harvey",0.8502514780488
"Tyler Chatwood","Matt Harvey",0.913482957296364
"Gerrit Cole","Matt Harvey",0.688823450000493
"Sonny Gray","Matt Harvey",1.15039733189429
"Kyle Hendricks","Matt Harvey",1.67202636202893
"Tom Koehler","Matt Harvey",1.23260528291403
"Alex Meyer","Matt Harvey",1.29284805718741
"Jake Odorizzi","Matt Harvey",0.857907891981217
"Tanner Roark","Matt Harvey",0.840290504296508
"Stephen Strasburg","Matt Harvey",0.886847129597512
"Trevor Bauer","Matt Harvey",1.32109203201024
"Michael Lorenzen","Matt Harvey",0.921267904431282
"Masahiro Tanaka","Matt Harvey",1.1072153166702
"Zach Wheeler","Matt Harvey",0.764476808717052
"Jose Urena","Matt Harvey",0.757798038970899
"Mike Fiers","Matt Harvey",1.45967592743862
"Mychal Givens","Matt Harvey",0.936053526658904
"Ryan Tepera","Matt Harvey",0.843088174692282
"Dan Straily","Matt Harvey",1.0010247912263
"Marcus Stroman","Matt Harvey",1.32973413593873
"Parker Bridwell","Matt Harvey",0.874902440362221
"Mike Foltynewicz","Matt Harvey",0.815317623543971
"Kevin Gausman","Matt Harvey",0.800974939757752
"Jon Gray","Matt Harvey",1.00684332588806
"Jameson Taillon","Matt Harvey",1.09381077581979
"Vince Velasquez","Matt Harvey",1.07515764446602
"Taijuan Walker","Matt Harvey",0.78332935977342
"Trevor Williams","Matt Harvey",0.815699101227073
"Carlos Martinez","Matt Harvey",1.04598906718134
"Jacob deGrom","Matt Harvey",0.56615154262484
"Jerad Eickhoff","Matt Harvey",1.58684748789846
"Nick Pivetta","Matt Harvey",1.04743066003699
"Dylan Bundy","Matt Harvey",0.969126502315664
"Mike Clevinger","Matt Harvey",0.958104775238411
"Jharel Cotton","Matt Harvey",0.72688933049702
"Michael Fulmer","Matt Harvey",0.803702674489328
"Daniel Gossett","Matt Harvey",1.21607825810245
"Joe Musgrove","Matt Harvey",1.27424828135123
"Aaron Nola","Matt Harvey",1.42533033311317
"Luis Perdomo","Matt Harvey",1.04496439452895
"Rafael Montero","Matt Harvey",0.694079976169206
"Jacob Faria","Matt Harvey",1.22803613901117
"Robert Gsellman","Matt Harvey",0.590012337527464
"Nick Martinez","Matt Harvey",0.602789387722737
"Joe Biagini","Matt Harvey",0.890753629053663
"Seth Lugo","Matt Harvey",1.03220798703872
"Corey Knebel","Matt Harvey",1.61916605479805
"Michael Wacha","Matt Harvey",0.87688928396804
"German Marquez","Matt Harvey",1.10927740025211
"Lance McCullers","Matt Harvey",1.66903811240027
"Jose Berrios","Matt Harvey",0.821295062693267
"Luis Castillo","Matt Harvey",0.98081410596168
"Antonio Senzatela","Matt Harvey",1.15344132071424
"Luis Severino","Matt Harvey",1.01198861545065
"Kenta Maeda","Matt Harvey",1.18671865080379
"Chad Kuhl","Matt Harvey",0.578583471768087
"Zack Godley","Matt Harvey",1.47148086478983
"Austin Pruitt","Matt Harvey",1.131199074401
"Jeff Hoffman","Matt Harvey",1.06810780951836
"Dinelson Lamet","Matt Harvey",0.91526978933444
"Jesse Hahn","Matt Harvey",1.03466736637164
"Zach Davies","Matt Harvey",1.22866369829678
"Scott Feldman","Matt Harvey",1.53403915868571
"Mike Leake","Matt Harvey",1.22558308829878
"Trevor Cahill","Matt Harvey",1.49772668891527
"Kendall Graveman","Matt Harvey",0.928069687403941
"Jake Arrieta","Matt Harvey",0.863928818259814
"Joe Ross","Matt Harvey",0.880471262625478
"Mike Pelfrey","Matt Harvey",1.4448026690042
"Bartolo Colon","Jimmy Nelson",1.77721380024451
"Bronson Arroyo","Jimmy Nelson",2.47557976640236
"R. A. Dickey","Jimmy Nelson",2.52022965080636
"John Lackey","Jimmy Nelson",1.0313446681122
"Adam Wainwright","Jimmy Nelson",1.61338282244023
"Zack Greinke","Jimmy Nelson",1.13001113709516
"Ervin Santana","Jimmy Nelson",1.04080754021678
"Matt Cain","Jimmy Nelson",1.26119581766746
"Felix Hernandez","Jimmy Nelson",1.07192642488038
"Yusmeiro Petit","Jimmy Nelson",1.41134962651415
"Justin Verlander","Jimmy Nelson",0.840489222420471
"Ubaldo Jimenez","Jimmy Nelson",1.26947399367876
"Jason Hammel","Jimmy Nelson",0.983137032682647
"Anibal Sanchez","Jimmy Nelson",1.16987692988353
"Brandon McCarthy","Jimmy Nelson",0.7887943020354
"Ricky Nolasco","Jimmy Nelson",1.23247903237729
"Jesse Chavez","Jimmy Nelson",1.02028978006011
"Corey Kluber","Jimmy Nelson",0.772954162423189
"James Shields","Jimmy Nelson",1.2890242964152
"Carlos Torres","Jimmy Nelson",1.17433309910991
"Edinson Volquez","Jimmy Nelson",1.2719284124559
"Charlie Morton","Jimmy Nelson",1.09334963513696
"Yovani Gallardo","Jimmy Nelson",0.850432518611876
"Ian Kennedy","Jimmy Nelson",1.11911692561051
"Max Scherzer","Jimmy Nelson",0.827537045109142
"Miguel Gonzalez","Jimmy Nelson",1.00582204233524
"Johnny Cueto","Jimmy Nelson",1.20725053595865
"Lance Lynn","Jimmy Nelson",1.03544501643493
"Josh Tomlin","Jimmy Nelson",1.52193872762458
"Marco Estrada","Jimmy Nelson",2.1312554583069
"Ivan Nova","Jimmy Nelson",1.10443620924426
"Jhoulys Chacin","Jimmy Nelson",1.11029287564333
"Carlos Carrasco","Jimmy Nelson",0.663198590773578
"Jeremy Hellickson","Jimmy Nelson",1.64470123365866
"Andrew Cashner","Jimmy Nelson",1.14512545164175
"Craig Stammen","Jimmy Nelson",0.915830289356533
"Matt Garza","Jimmy Nelson",1.02963873549376
"J. C. Ramirez","Jimmy Nelson",0.832183479956436
"Michael Pineda","Jimmy Nelson",0.888309196782392
"Chris Tillman","Jimmy Nelson",1.08923708061872
"Chris Archer","Jimmy Nelson",1.04257023981051
"Kyle Gibson","Jimmy Nelson",1.02405097600643
"Alex Cobb","Jimmy Nelson",1.31586034227156
"Jeff Samardzija","Jimmy Nelson",0.708509888504716
"Chase Anderson","Jimmy Nelson",1.07178362985804
"Brad Peacock","Jimmy Nelson",1.10880887242484
"Wily Peralta","Jimmy Nelson",0.854791118850473
"Yu Darvish","Jimmy Nelson",0.984029893030791
"Danny Salazar","Jimmy Nelson",1.32222734097823
"Matt Harvey","Jimmy Nelson",0.929772778046452
"Jimmy Nelson","Jimmy Nelson",0
"Rick Porcello","Jimmy Nelson",1.01078234389783
"Jordan Zimmermann","Jimmy Nelson",0.742607355915226
"Julio Teheran","Jimmy Nelson",1.04733264134048
"Matt Shoemaker","Jimmy Nelson",1.36090764475921
"Tim Adleman","Jimmy Nelson",1.4736377691375
"Erasmo Ramirez","Jimmy Nelson",1.24160829187081
"Tyler Chatwood","Jimmy Nelson",0.924856413769229
"Gerrit Cole","Jimmy Nelson",0.818505858375124
"Sonny Gray","Jimmy Nelson",0.822729717597068
"Kyle Hendricks","Jimmy Nelson",2.08481628344232
"Tom Koehler","Jimmy Nelson",0.982950908455245
"Alex Meyer","Jimmy Nelson",0.761765556509279
"Jake Odorizzi","Jimmy Nelson",1.32913845432389
"Tanner Roark","Jimmy Nelson",1.03244885268774
"Stephen Strasburg","Jimmy Nelson",0.835423211532826
"Trevor Bauer","Jimmy Nelson",1.0785662922351
"Michael Lorenzen","Jimmy Nelson",0.842820172792596
"Masahiro Tanaka","Jimmy Nelson",0.909884093368843
"Zach Wheeler","Jimmy Nelson",0.681800654970322
"Jose Urena","Jimmy Nelson",1.13818293442066
"Mike Fiers","Jimmy Nelson",1.55664537759797
"Mychal Givens","Jimmy Nelson",1.04799253009177
"Ryan Tepera","Jimmy Nelson",0.762961135086461
"Dan Straily","Jimmy Nelson",1.26836447604554
"Marcus Stroman","Jimmy Nelson",0.762002264753218
"Parker Bridwell","Jimmy Nelson",0.761365984241396
"Mike Foltynewicz","Jimmy Nelson",0.594561829298146
"Kevin Gausman","Jimmy Nelson",1.38906129672407
"Jon Gray","Jimmy Nelson",0.895622942453151
"Jameson Taillon","Jimmy Nelson",0.914057654814761
"Vince Velasquez","Jimmy Nelson",1.08000759501699
"Taijuan Walker","Jimmy Nelson",0.938665375176752
"Trevor Williams","Jimmy Nelson",0.991069825992974
"Carlos Martinez","Jimmy Nelson",0.965077466270516
"Jacob deGrom","Jimmy Nelson",0.676588604415502
"Jerad Eickhoff","Jimmy Nelson",1.43204329972708
"Nick Pivetta","Jimmy Nelson",0.958520732403697
"Dylan Bundy","Jimmy Nelson",1.15428617864863
"Mike Clevinger","Jimmy Nelson",1.05661552647757
"Jharel Cotton","Jimmy Nelson",1.28305720372091
"Michael Fulmer","Jimmy Nelson",1.14100280056068
"Daniel Gossett","Jimmy Nelson",1.00973455124024
"Joe Musgrove","Jimmy Nelson",0.911385331991686
"Aaron Nola","Jimmy Nelson",1.30593872258819
"Luis Perdomo","Jimmy Nelson",0.994159615377648
"Rafael Montero","Jimmy Nelson",0.697421896080374
"Jacob Faria","Jimmy Nelson",1.41719297250179
"Robert Gsellman","Jimmy Nelson",1.04479478356194
"Nick Martinez","Jimmy Nelson",0.923869866356011
"Joe Biagini","Jimmy Nelson",1.07459693962739
"Seth Lugo","Jimmy Nelson",1.00357854251064
"Corey Knebel","Jimmy Nelson",1.42540255544231
"Michael Wacha","Jimmy Nelson",1.14401030607106
"German Marquez","Jimmy Nelson",0.929747427542429
"Lance McCullers","Jimmy Nelson",1.216673339237
"Jose Berrios","Jimmy Nelson",0.83620288178774
"Luis Castillo","Jimmy Nelson",1.36630679558626
"Antonio Senzatela","Jimmy Nelson",0.99675086538863
"Luis Severino","Jimmy Nelson",0.891990799859494
"Kenta Maeda","Jimmy Nelson",1.24229615108853
"Chad Kuhl","Jimmy Nelson",0.947722320976675
"Zack Godley","Jimmy Nelson",1.10665293542197
"Austin Pruitt","Jimmy Nelson",1.04432424171132
"Jeff Hoffman","Jimmy Nelson",1.02695878460396
"Dinelson Lamet","Jimmy Nelson",0.665150044138894
"Jesse Hahn","Jimmy Nelson",1.16966858233523
"Zach Davies","Jimmy Nelson",1.53203322016707
"Scott Feldman","Jimmy Nelson",1.28393446220546
"Mike Leake","Jimmy Nelson",1.15599864831127
"Trevor Cahill","Jimmy Nelson",1.30469046277804
"Kendall Graveman","Jimmy Nelson",1.37104601442904
"Jake Arrieta","Jimmy Nelson",0.918837129563187
"Joe Ross","Jimmy Nelson",1.00864295087979
"Mike Pelfrey","Jimmy Nelson",1.44025540626561
"Bartolo Colon","Rick Porcello",1.44105879835304
"Bronson Arroyo","Rick Porcello",1.92274056418883
"R. A. Dickey","Rick Porcello",2.21049758305803
"John Lackey","Rick Porcello",0.944688902344529
"Adam Wainwright","Rick Porcello",1.30005786000607
"Zack Greinke","Rick Porcello",0.843311969088812
"Ervin Santana","Rick Porcello",1.17077675089692
"Matt Cain","Rick Porcello",0.673016921759644
"Felix Hernandez","Rick Porcello",0.898235562569565
"Yusmeiro Petit","Rick Porcello",1.08684883830223
"Justin Verlander","Rick Porcello",1.14728105538666
"Ubaldo Jimenez","Rick Porcello",1.04995016951644
"Jason Hammel","Rick Porcello",1.04993083499113
"Anibal Sanchez","Rick Porcello",0.93740001562406
"Brandon McCarthy","Rick Porcello",1.10725641343921
"Ricky Nolasco","Rick Porcello",0.867230180519116
"Jesse Chavez","Rick Porcello",0.754810777720963
"Corey Kluber","Rick Porcello",1.1095847215674
"James Shields","Rick Porcello",0.919522947946733
"Carlos Torres","Rick Porcello",1.39809624506768
"Edinson Volquez","Rick Porcello",1.13960519744423
"Charlie Morton","Rick Porcello",1.40665318277488
"Yovani Gallardo","Rick Porcello",0.957005708272267
"Ian Kennedy","Rick Porcello",0.705714231486794
"Max Scherzer","Rick Porcello",0.895083818288946
"Miguel Gonzalez","Rick Porcello",0.640834195478304
